Level,Frequent_itemset,Frequent_item_set_seen_in,Yes_case_count,No_case_count,Total,Yes_percentage
5,pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,197.6,223.6,11.662
5,pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,197.6,223.6,11.662
5,pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,197.6,223.6,11.662
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && source=ios && zone=219,no,26.1,198.8,224.9,11.598
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && source=ios && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,198.8,224.9,11.598
5,booking_type=4hr && city=Mumbai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled,both,28.0,213.2,241.2,11.594
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,28.0,213.2,241.2,11.594
5,booking_type=4hr && city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,199.2,225.3,11.575
5,booking_type=4hr && city=Bangalore && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,no,26.1,199.2,225.3,11.575
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,199.2,225.3,11.575
5,city=Bangalore && pickUpHourOfDay=NIGHT && sla=Scheduled && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,199.2,225.3,11.575
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,199.2,225.3,11.575
5,booking_type=one_way_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && source=android,both,28.4,217.7,246.1,11.538
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android,both,31.5,241.2,272.6,11.538
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=android,both,30.2,232.0,262.2,11.511
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EARLY && sla=Scheduled && source=android,both,35.0,269.1,304.1,11.494
5,booking_type=one_way_trip && city=Mumbai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE,no,26.1,201.1,227.1,11.482
5,booking_type=4hr && dayType=WEEKEND && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=6hr && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=8hr && dayType=WEEKEND && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && city=Chennai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && city=Mumbai && dayType=FRIDAY && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && city=Mumbai && pickUpHourOfDay=NIGHT && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && city=Mumbai && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && dayType=FRIDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=round_trip && city=Bangalore && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,201.1,227.2,11.480
5,booking_type=round_trip && city=Mumbai && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_2_LTE_3_HOURS && source=ios && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=round_trip && dayType=WEEKEND && estimated_usage_bins=GT_1_LTE_2_HOURS && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,booking_type=round_trip && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Bangalore && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=LATENIGHT && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Bangalore && estimated_usage_bins=GT_6_LTE_8_HOURS && sla=Scheduled && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Bangalore && pickUpHourOfDay=LATENIGHT && tripOutcome=good && zone=219 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,201.1,227.2,11.480
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,city=Mumbai && dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good && zone=443,no,26.1,201.1,227.2,11.480
5,city=Mumbai && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,201.1,227.2,11.480
5,city=Mumbai && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && source=ios && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,201.1,227.2,11.480
5,dayType=FRIDAY && pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,dayType=FRIDAY && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,201.1,227.2,11.480
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && source=ios && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,201.1,227.2,11.480
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,201.1,227.2,11.480
5,dayType=NORMAL_WEEKDAY && sla=Scheduled && tripOutcome=good && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,201.1,227.2,11.480
5,dayType=WEEKEND && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,dayType=WEEKEND && pickUpHourOfDay=MORNING && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,201.1,227.2,11.480
5,dayType=WEEKEND && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,26.1,201.1,227.2,11.480
5,estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,201.1,227.2,11.480
5,pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,201.1,227.2,11.480
5,booking_type=one_way_trip && city=Mumbai && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,both,45.4,353.0,398.5,11.404
5,booking_type=one_way_trip && city=Mumbai && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,202.7,228.8,11.398
5,city=Bangalore && dayType=NORMAL_WEEKDAY && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,202.7,228.8,11.398
5,city=Mumbai && dayType=NORMAL_WEEKDAY && sla=Scheduled && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,202.7,228.8,11.398
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_1,both,31.5,244.7,276.1,11.392
5,booking_type=4hr && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=AFTERNOON && source=android,no,26.1,203.7,229.8,11.349
5,booking_type=one_way_trip && city=Bangalore && sla=Scheduled && source=android && zone_demand_popularity=POPULARITY_INDEX_1,both,101.4,793.4,894.8,11.328
5,booking_type=one_way_trip && city=Bangalore && source=android && zone=216 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,204.5,230.5,11.313
5,booking_type=2hr && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && city=Delhi NCR && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && city=Hyderabad && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && city=Mumbai && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && city=Mumbai && pickUpHourOfDay=EVENING && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && dayType=FRIDAY && estimated_usage_bins=LTE_1_HOUR && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && estimated_usage_bins=LTE_1_HOUR && source=ios && tripOutcome=good && zone=217,no,26.1,204.6,230.7,11.305
5,booking_type=one_way_trip && estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && source=Phone && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,booking_type=round_trip && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,city=Bangalore && dayType=NORMAL_WEEKDAY && estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,city=Bangalore && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,204.6,230.7,11.305
5,city=Bangalore && dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,city=Bangalore && pickUpHourOfDay=LATENIGHT && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,204.6,230.7,11.305
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_5,no,26.1,204.6,230.7,11.305
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,204.6,230.7,11.305
5,city=Hyderabad && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,city=Mumbai && dayType=NORMAL_WEEKDAY && tripOutcome=good && zone=443 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,204.6,230.7,11.305
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_3_LTE_4_HOURS && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,204.6,230.7,11.305
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=EVENING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,204.6,230.7,11.305
5,dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,204.6,230.7,11.305
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,204.6,230.7,11.305
5,dayType=WEEKEND && pickUpHourOfDay=LATENIGHT && sla=Scheduled && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,204.6,230.7,11.305
5,estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,estimated_usage_bins=GT_8_HOURS && pickUpHourOfDay=EARLY && sla=Scheduled && source=android && tripOutcome=good,no,26.1,204.6,230.7,11.305
5,estimated_usage_bins=NOT_SPECIFIED && sla=Scheduled && source=Phone && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,204.6,230.7,11.305
5,booking_type=round_trip && city=Bangalore && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=ios,no,26.1,206.2,232.3,11.227
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,206.2,232.3,11.227
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,206.2,232.3,11.227
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios && zone=217,no,26.1,206.2,232.3,11.227
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,206.2,232.3,11.227
5,dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,206.2,232.3,11.227
5,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,206.2,232.3,11.227
5,booking_type=one_way_trip && city=Mumbai && dayType=NORMAL_WEEKDAY && source=android && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,206.3,232.4,11.221
5,booking_type=4hr && city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,208.1,234.2,11.135
5,booking_type=4hr && city=Mumbai && sla=Scheduled && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,booking_type=6hr && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,208.1,234.2,11.135
5,booking_type=one_way_trip && city=Bangalore && pickUpHourOfDay=EVENING && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,208.1,234.2,11.135
5,booking_type=one_way_trip && city=Bangalore && source=android && tripOutcome=good && zone=217,no,26.1,208.1,234.2,11.135
5,booking_type=one_way_trip && city=Mumbai && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,208.1,234.2,11.135
5,booking_type=one_way_trip && dayType=NORMAL_WEEKDAY && source=ios && tripOutcome=good && zone=219,no,26.1,208.1,234.2,11.135
5,booking_type=one_way_trip && dayType=WEEKEND && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,208.1,234.2,11.135
5,booking_type=one_way_trip && source=android && tripOutcome=good && zone=217 && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,208.1,234.2,11.135
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && pickUpHourOfDay=EVENING && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,booking_type=round_trip && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=AFTERNOON && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,208.1,234.2,11.135
5,booking_type=round_trip && estimated_usage_bins=GT_4_LTE_6_HOURS && sla=Scheduled && source=ios && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Bangalore && dayType=FRIDAY && pickUpHourOfDay=NIGHT && sla=Scheduled && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Bangalore && dayType=NORMAL_WEEKDAY && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,208.1,234.2,11.135
5,city=Bangalore && dayType=WEEKEND && pickUpHourOfDay=AFTERNOON && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,208.1,234.2,11.135
5,city=Bangalore && estimated_usage_bins=LTE_1_HOUR && source=android && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,208.1,234.2,11.135
5,city=Bangalore && pickUpHourOfDay=AFTERNOON && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_4,no,26.1,208.1,234.2,11.135
5,city=Bangalore && sla=Scheduled && tripOutcome=good && zone=207 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,208.1,234.2,11.135
5,city=Bangalore && sla=Scheduled && tripOutcome=good && zone=221 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,208.1,234.2,11.135
5,city=Bangalore && sla=Scheduled && tripOutcome=good && zone=511 && zone_demand_popularity=POPULARITY_INDEX_2,no,26.1,208.1,234.2,11.135
5,city=Chennai && dayType=NORMAL_WEEKDAY && estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Delhi NCR && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=EVENING && sla=Scheduled && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Delhi NCR && pickUpHourOfDay=EVENING && sla=Scheduled && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Mumbai && dayType=NORMAL_WEEKDAY && pickUpHourOfDay=MORNING && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,city=Mumbai && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=VERYLATE && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,208.1,234.2,11.135
5,city=Mumbai && pickUpHourOfDay=NIGHT && sla=Scheduled && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,dayType=FRIDAY && estimated_usage_bins=GT_1_LTE_2_HOURS && sla=Scheduled && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,dayType=WEEKEND && estimated_usage_bins=GT_3_LTE_4_HOURS && sla=Scheduled && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_3,no,26.1,208.1,234.2,11.135
5,dayType=WEEKEND && estimated_usage_bins=LTE_1_HOUR && pickUpHourOfDay=NIGHT && source=android && tripOutcome=good,no,26.1,208.1,234.2,11.135
5,estimated_usage_bins=LTE_1_HOUR && sla=Scheduled && source=ios && tripOutcome=good && zone=217,no,26.1,208.1,234.2,11.135
5,pickUpHourOfDay=MORNING && sla=Scheduled && source=ios && tripOutcome=good && zone_demand_popularity=POPULARITY_INDEX_1,no,26.1,208.1,234.2,11.135
5,booking_type=4hr && city=Bangalore && estimated_usage_bins=GT_3_LTE_4_HOURS && pickUpHourOfDay=AFTERNOON && sla=Scheduled,both,35.0,279.6,314.6,11.111
5,booking_type=8hr && estimated_usage_bins=GT_6_LTE_8_HOURS && pickUpHourOfDay=MORNING && sla=Scheduled && source=android,no,26.1,209.7,235.8,11.061
