Level,frequent_itemset,count,support,lift,antecedent,consequent,confidence,conviction
4,E11 && E78 && Z86 && Z87,486.0,0.097200,1.193939,E11,E78 && Z86 && Z87,0.362957,1.092549
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.302158,E78 && Z87 && ageGroup=greater_than_80,E11,0.348718,1.124244
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.296134,E11 && Z87 && ageGroup=greater_than_80,E78,0.888889,2.827800
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.094713,E11 && E78 && ageGroup=greater_than_80,Z87,0.649165,1.160088
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.103448,E11 && E78 && Z87,ageGroup=greater_than_80,0.375172,1.056291
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.163234,Z87 && ageGroup=greater_than_80,E11 && E78,0.263822,1.050289
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.383730,E78 && ageGroup=greater_than_80,E11 && Z87,0.226101,1.081020
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.240134,E78 && Z87,E11 && ageGroup=greater_than_80,0.123021,1.027163
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.240134,E11 && ageGroup=greater_than_80,E78 && Z87,0.548387,1.235129
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.383730,E11 && Z87,E78 && ageGroup=greater_than_80,0.332925,1.138403
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.163234,E11 && E78,Z87 && ageGroup=greater_than_80,0.239859,1.044280
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.103448,ageGroup=greater_than_80,E11 && E78 && Z87,0.160000,1.017857
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.094713,Z87,E11 && E78 && ageGroup=greater_than_80,0.091737,1.008739
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.296134,E78,E11 && Z87 && ageGroup=greater_than_80,0.079323,1.019685
4,E11 && E78 && Z87 && ageGroup=greater_than_80,272.0,0.054400,1.302158,E11,E78 && Z87 && ageGroup=greater_than_80,0.203137,1.059153
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.154774,I10 && MemberGender=F && Z00,E11,0.309249,1.060005
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.326398,E11 && MemberGender=F && Z00,I10,0.779126,1.868035
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,0.962870,E11 && I10 && Z00,MemberGender=F,0.571174,0.948637
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,0.932010,E11 && I10 && MemberGender=F,Z00,0.552496,0.909935
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,0.890113,MemberGender=F && Z00,E11 && I10,0.181049,0.972708
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.203119,I10 && Z00,E11 && MemberGender=F,0.183115,1.037845
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.270703,I10 && MemberGender=F,E11 && Z00,0.185014,1.048362
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.270703,E11 && Z00,I10 && MemberGender=F,0.440934,1.168020
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.203119,E11 && MemberGender=F,I10 && Z00,0.421813,1.123167
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,0.890113,E11 && I10,MemberGender=F && Z00,0.315634,0.943063
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,0.932010,Z00,E11 && I10 && MemberGender=F,0.108300,0.991140
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,0.962870,MemberGender=F,E11 && I10 && Z00,0.108227,0.995320
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.326398,I10,E11 && MemberGender=F && Z00,0.109295,1.030195
4,E11 && I10 && MemberGender=F && Z00,321.0,0.064200,1.154774,E11,I10 && MemberGender=F && Z00,0.239731,1.042263
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.238159,I10 && MemberGender=F && Z68,E11,0.331579,1.095417
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.289090,E11 && MemberGender=F && Z68,I10,0.757212,1.699422
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,0.958517,E11 && I10 && Z68,MemberGender=F,0.568592,0.942959
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,0.994805,E11 && I10 && MemberGender=F,Z68,0.542169,0.993816
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,0.960715,MemberGender=F && Z68,E11 && I10,0.195409,0.990069
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.275983,I10 && Z68,E11 && MemberGender=F,0.194205,1.052128
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.243536,I10 && MemberGender=F,E11 && Z68,0.181556,1.043444
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.243536,E11 && Z68,I10 && MemberGender=F,0.431507,1.148651
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.275983,E11 && MemberGender=F,I10 && Z68,0.413929,1.152761
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,0.960715,E11 && I10,MemberGender=F && Z68,0.309735,0.981651
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,0.994805,Z68,E11 && I10 && MemberGender=F,0.115596,0.999317
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,0.958517,MemberGender=F,E11 && I10 && Z68,0.106204,0.994857
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.289090,I10,E11 && MemberGender=F && Z68,0.107252,1.026942
4,E11 && I10 && MemberGender=F && Z68,315.0,0.063000,1.238159,E11,I10 && MemberGender=F && Z68,0.235250,1.059170
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.736596,I10 && MemberGender=F && Z79,E11,0.732861,2.740890
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,1.339465,E11 && MemberGender=F && Z79,I10,0.786802,1.935290
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,0.948438,E11 && I10 && Z79,MemberGender=F,0.562613,0.930070
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.600209,E11 && I10 && MemberGender=F,Z79,0.533563,1.703981
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.565809,MemberGender=F && Z79,E11 && I10,0.521886,1.666128
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.797794,I10 && Z79,E11 && MemberGender=F,0.425824,1.476551
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,1.247726,I10 && MemberGender=F,E11 && Z79,0.178674,1.043192
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,1.247726,E11 && Z79,I10 && MemberGender=F,0.432961,1.151596
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.797794,E11 && MemberGender=F,I10 && Z79,0.407359,1.441682
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.565809,E11 && I10,MemberGender=F && Z79,0.304818,1.267582
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.600209,Z79,E11 && I10 && MemberGender=F,0.302144,1.266451
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,0.948438,MemberGender=F,E11 && I10 && Z79,0.104518,0.993655
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,1.339465,I10,E11 && MemberGender=F && Z79,0.105550,1.029907
4,E11 && I10 && MemberGender=F && Z79,310.0,0.062000,2.736596,E11,I10 && MemberGender=F && Z79,0.231516,1.191176
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.241875,I10 && MemberGender=F && Z86,E11,0.332574,1.097051
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.294547,E11 && MemberGender=F && Z86,I10,0.760417,1.722157
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,0.967083,E11 && I10 && Z86,MemberGender=F,0.573674,0.954199
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.042268,E11 && I10 && MemberGender=F,Z86,0.502582,1.040975
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.011695,MemberGender=F && Z86,E11 && I10,0.205779,1.002995
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.274770,I10 && Z86,E11 && MemberGender=F,0.194020,1.051887
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.265411,I10 && MemberGender=F,E11 && Z86,0.168300,1.042443
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.265411,E11 && Z86,I10 && MemberGender=F,0.439098,1.164196
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.274770,E11 && MemberGender=F,I10 && Z86,0.383706,1.134198
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.011695,E11 && I10,MemberGender=F && Z86,0.287119,1.004656
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.042268,Z86,E11 && I10 && MemberGender=F,0.121112,1.005588
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,0.967083,MemberGender=F,E11 && I10 && Z86,0.098449,0.996283
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.294547,I10,E11 && MemberGender=F && Z86,0.099421,1.025118
4,E11 && I10 && MemberGender=F && Z86,292.0,0.058400,1.241875,E11,I10 && MemberGender=F && Z86,0.218073,1.054319
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.294598,I10 && MemberGender=F && Z87,E11,0.346693,1.120760
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.347909,E11 && MemberGender=F && Z87,I10,0.791762,1.981387
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,0.912797,E11 && I10 && Z87,MemberGender=F,0.541471,0.887185
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.004258,E11 && I10 && MemberGender=F,Z87,0.595525,1.006243
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.012549,MemberGender=F && Z87,E11 && I10,0.205952,1.003214
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.275715,I10 && Z87,E11 && MemberGender=F,0.194164,1.052075
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.220463,I10 && MemberGender=F,E11 && Z87,0.199424,1.044997
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.220463,E11 && Z87,I10 && MemberGender=F,0.423501,1.132699
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.275715,E11 && MemberGender=F,I10 && Z87,0.454665,1.180192
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.012549,E11 && I10,MemberGender=F && Z87,0.340216,1.006390
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.004258,Z87,E11 && I10 && MemberGender=F,0.116695,1.000560
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,0.912797,MemberGender=F,E11 && I10 && Z87,0.116655,0.987384
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.347909,I10,E11 && MemberGender=F && Z87,0.117807,1.034468
4,E11 && I10 && MemberGender=F && Z87,346.0,0.069200,1.294598,E11,I10 && MemberGender=F && Z87,0.258402,1.079291
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.395536,I10 && MemberGender=M && Z87,E11,0.373724,1.169134
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.312653,E11 && MemberGender=M && Z87,I10,0.771053,1.802161
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.127161,E11 && I10 && Z87,MemberGender=M,0.458529,1.095534
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.133252,E11 && I10 && MemberGender=M,Z87,0.672018,1.240923
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.121020,MemberGender=M && Z87,E11 && I10,0.228016,1.031886
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.422336,I10 && Z87,E11 && MemberGender=M,0.164422,1.058429
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.491802,I10 && MemberGender=M,E11 && Z87,0.243760,1.106263
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.491802,E11 && Z87,I10 && MemberGender=M,0.358629,1.184338
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.422336,E11 && MemberGender=M,I10 && Z87,0.506920,1.305266
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.121020,E11 && I10,MemberGender=M && Z87,0.288102,1.043689
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.133252,Z87,E11 && I10 && MemberGender=M,0.098820,1.012894
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.127161,MemberGender=M,E11 && I10 && Z87,0.144051,1.018986
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.312653,I10,E11 && MemberGender=M && Z87,0.099762,1.026395
4,E11 && I10 && MemberGender=M && Z87,293.0,0.058600,1.395536,E11,I10 && MemberGender=M && Z87,0.218820,1.079393
4,E11 && I10 && N18 && Z00,250.0,0.050000,2.171006,I10 && N18 && Z00,E11,0.581395,1.749144
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.216012,E11 && N18 && Z00,I10,0.714286,1.444100
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.930729,E11 && I10 && Z00,N18,0.444840,1.386267
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.127613,E11 && I10 && N18,Z00,0.668449,1.228168
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.740942,N18 && Z00,E11 && I10,0.354108,1.233332
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.273327,I10 && Z00,E11 && N18,0.142613,1.035705
4,E11 && I10 && N18 && Z00,250.0,0.050000,2.613444,I10 && N18,E11 && Z00,0.380518,1.379216
4,E11 && I10 && N18 && Z00,250.0,0.050000,2.613444,E11 && Z00,I10 && N18,0.343407,1.322889
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.273327,E11 && N18,I10 && Z00,0.446429,1.173110
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.740942,E11 && I10,N18 && Z00,0.245821,1.138722
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.127613,Z00,E11 && I10 && N18,0.084345,1.010425
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.930729,N18,E11 && I10 && Z00,0.217014,1.133609
4,E11 && I10 && N18 && Z00,250.0,0.050000,1.216012,I10,E11 && N18 && Z00,0.085121,1.016528
4,E11 && I10 && N18 && Z00,250.0,0.050000,2.171006,E11,I10 && N18 && Z00,0.186706,1.123826
4,E11 && I10 && N18 && Z87,273.0,0.054600,2.159783,I10 && N18 && Z87,E11,0.578390,1.736675
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.229524,E11 && N18 && Z87,I10,0.722222,1.485360
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.854297,E11 && I10 && Z87,N18,0.427230,1.343646
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.230938,E11 && I10 && N18,Z87,0.729947,1.507109
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.749913,N18 && Z87,E11 && I10,0.355932,1.236826
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.367845,I10 && Z87,E11 && N18,0.153199,1.048652
4,E11 && I10 && N18 && Z87,273.0,0.054600,2.542993,I10 && N18,E11 && Z87,0.415525,1.431370
4,E11 && I10 && N18 && Z87,273.0,0.054600,2.542993,E11 && Z87,I10 && N18,0.334149,1.304497
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.367845,E11 && N18,I10 && Z87,0.487500,1.255805
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.749913,E11 && I10,N18 && Z87,0.268437,1.157248
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.230938,Z87,E11 && I10 && N18,0.092074,1.019026
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.854297,N18,E11 && I10 && Z87,0.236979,1.143088
4,E11 && I10 && N18 && Z87,273.0,0.054600,1.229524,I10,E11 && N18 && Z87,0.092952,1.019130
4,E11 && I10 && N18 && Z87,273.0,0.054600,2.159783,E11,I10 && N18 && Z87,0.203883,1.137522
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.191238,I10 && Z00 && Z68,E11,0.319014,1.075205
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.292934,E11 && Z00 && Z68,I10,0.759470,1.715376
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.221030,E11 && I10 && Z68,Z00,0.723827,1.474437
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.309217,E11 && I10 && Z00,Z68,0.713523,1.588261
4,E11 && I10 && Z00 && Z68,401.0,0.080200,0.923845,Z00 && Z68,E11 && I10,0.187910,0.980926
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.697978,I10 && Z68,E11 && Z00,0.247226,1.135001
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.566786,I10 && Z00,E11 && Z68,0.228751,1.107294
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.566786,E11 && Z68,I10 && Z00,0.549315,1.440918
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.697978,E11 && Z00,I10 && Z68,0.550824,1.504088
4,E11 && I10 && Z00 && Z68,401.0,0.080200,0.923845,E11 && I10,Z00 && Z68,0.394297,0.946338
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.309217,Z68,E11 && I10 && Z00,0.147156,1.040753
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.221030,Z00,E11 && I10 && Z68,0.135290,1.028322
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.292934,I10,E11 && Z00 && Z68,0.136534,1.035825
4,E11 && I10 && Z00 && Z68,401.0,0.080200,1.191238,E11,I10 && Z00 && Z68,0.299477,1.068630
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.732505,I10 && Z00 && Z79,E11,0.731765,2.729693
4,E11 && I10 && Z00 && Z79,311.0,0.062200,1.340384,E11 && Z00 && Z79,I10,0.787342,1.940202
4,E11 && I10 && Z00 && Z79,311.0,0.062200,0.952140,E11 && I10 && Z79,Z00,0.564428,0.934863
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.696787,E11 && I10 && Z00,Z79,0.553381,1.779592
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.539879,Z00 && Z79,E11 && I10,0.516611,1.647949
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.934051,I10 && Z79,E11 && Z00,0.427198,1.491614
4,E11 && I10 && Z00 && Z79,311.0,0.062200,1.238898,I10 && Z00,E11 && Z79,0.177410,1.041588
4,E11 && I10 && Z00 && Z79,311.0,0.062200,1.238898,E11 && Z79,I10 && Z00,0.434358,1.148075
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.934051,E11 && Z00,I10 && Z79,0.427198,1.491614
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.539879,E11 && I10,Z00 && Z79,0.305801,1.267073
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.696787,Z79,E11 && I10 && Z00,0.303119,1.273675
4,E11 && I10 && Z00 && Z79,311.0,0.062200,0.952140,Z00,E11 && I10 && Z79,0.104926,0.994107
4,E11 && I10 && Z00 && Z79,311.0,0.062200,1.340384,I10,E11 && Z00 && Z79,0.105890,1.030075
4,E11 && I10 && Z00 && Z79,311.0,0.062200,2.732505,E11,I10 && Z00 && Z79,0.232263,1.191814
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.134041,I10 && Z00 && Z86,E11,0.303696,1.051553
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.293837,E11 && Z00 && Z86,I10,0.760000,1.719167
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.007506,E11 && I10 && Z86,Z00,0.597250,1.011048
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.121786,E11 && I10 && Z00,Z86,0.540925,1.127921
4,E11 && I10 && Z00 && Z86,304.0,0.060800,0.913007,Z00 && Z86,E11 && I10,0.185706,0.978270
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.387317,I10 && Z86,E11 && Z00,0.201993,1.070668
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.303887,I10 && Z00,E11 && Z86,0.173417,1.048896
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.303887,E11 && Z86,I10 && Z00,0.457143,1.196263
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.387317,E11 && Z00,I10 && Z86,0.417582,1.200170
4,E11 && I10 && Z00 && Z86,304.0,0.060800,0.913007,E11 && I10,Z00 && Z86,0.298918,0.959375
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.121786,Z86,E11 && I10 && Z00,0.126089,1.015664
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.007506,Z00,E11 && I10 && Z86,0.102564,1.000851
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.293837,I10,E11 && Z00 && Z86,0.103507,1.026221
4,E11 && I10 && Z00 && Z86,304.0,0.060800,1.134041,E11,I10 && Z00 && Z86,0.227035,1.034717
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.250052,I10 && Z00 && Z87,E11,0.334764,1.100662
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.341299,E11 && Z00 && Z87,I10,0.787879,1.945114
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.029569,E11 && I10 && Z87,Z00,0.610329,1.044983
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.170236,E11 && I10 && Z00,Z87,0.693950,1.329849
4,E11 && I10 && Z00 && Z87,390.0,0.078000,0.975778,Z00 && Z87,E11 && I10,0.198473,0.993853
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.503127,I10 && Z87,E11 && Z00,0.218855,1.093779
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.361541,I10 && Z00,E11 && Z87,0.222476,1.075979
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.361541,E11 && Z87,I10 && Z00,0.477356,1.242529
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.503127,E11 && Z00,I10 && Z87,0.535714,1.386215
4,E11 && I10 && Z00 && Z87,390.0,0.078000,0.975778,E11 && I10,Z00 && Z87,0.383481,0.984560
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.170236,Z87,E11 && I10 && Z00,0.131535,1.022033
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.029569,Z00,E11 && I10 && Z87,0.131579,1.004352
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.341299,I10,E11 && Z00 && Z87,0.132789,1.038962
4,E11 && I10 && Z00 && Z87,390.0,0.078000,1.250052,E11,I10 && Z00 && Z87,0.291262,1.082205
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.769918,I10 && Z68 && Z79,E11,0.741784,2.835611
4,E11 && I10 && Z68 && Z79,316.0,0.063200,1.305738,E11 && Z68 && Z79,I10,0.766990,1.770742
4,E11 && I10 && Z68 && Z79,316.0,0.063200,1.052299,E11 && I10 && Z79,Z68,0.573503,1.066830
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.779713,E11 && I10 && Z68,Z79,0.570397,1.850081
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.505789,Z68 && Z79,E11 && I10,0.509677,1.624645
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.973054,I10 && Z79,E11 && Z68,0.434066,1.509010
4,E11 && I10 && Z68 && Z79,316.0,0.063200,1.360483,I10 && Z68,E11 && Z79,0.194821,1.064111
4,E11 && I10 && Z68 && Z79,316.0,0.063200,1.360483,E11 && Z79,I10 && Z68,0.441341,1.209324
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.973054,E11 && Z68,I10 && Z79,0.432877,1.506551
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.505789,E11 && I10,Z68 && Z79,0.310718,1.270887
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.779713,Z79,E11 && I10 && Z68,0.307992,1.284957
4,E11 && I10 && Z68 && Z79,316.0,0.063200,1.052299,Z68,E11 && I10 && Z79,0.115963,1.006519
4,E11 && I10 && Z68 && Z79,316.0,0.063200,1.305738,I10,E11 && Z68 && Z79,0.107593,1.028230
4,E11 && I10 && Z68 && Z79,316.0,0.063200,2.769918,E11,I10 && Z68 && Z79,0.235997,1.197378
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.206227,I10 && Z68 && Z86,E11,0.323028,1.081580
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.299326,E11 && Z68 && Z86,I10,0.763224,1.742577
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.092266,E11 && I10 && Z86,Z68,0.595285,1.124248
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.134242,E11 && I10 && Z68,Z86,0.546931,1.142873
4,E11 && I10 && Z68 && Z86,303.0,0.060600,0.970473,Z68 && Z86,E11 && I10,0.197394,0.992517
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.378965,I10 && Z86,E11 && Z68,0.201329,1.069276
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.404559,I10 && Z68,E11 && Z86,0.186806,1.066167
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.404559,E11 && Z86,I10 && Z68,0.455639,1.241088
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.378965,E11 && Z68,I10 && Z86,0.415068,1.195012
4,E11 && I10 && Z68 && Z86,303.0,0.060600,0.970473,E11 && I10,Z68 && Z86,0.297935,0.987088
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.134242,Z86,E11 && I10 && Z68,0.125674,1.017012
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.092266,Z68,E11 && I10 && Z86,0.111193,1.010568
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.299326,I10,E11 && Z68 && Z86,0.103166,1.026500
4,E11 && I10 && Z68 && Z86,303.0,0.060600,1.206227,E11,I10 && Z68 && Z86,0.226288,1.050003
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.341686,I10 && Z68 && Z87,E11,0.359303,1.142819
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.340055,E11 && Z68 && Z87,I10,0.787149,1.938442
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.125612,E11 && I10 && Z87,Z68,0.613459,1.177105
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.193223,E11 && I10 && Z68,Z87,0.707581,1.391840
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.044573,Z68 && Z87,E11 && I10,0.212466,1.011512
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.506696,I10 && Z87,E11 && Z68,0.219978,1.094840
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.479051,I10 && Z68,E11 && Z87,0.241677,1.103224
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.479051,E11 && Z87,I10 && Z68,0.479804,1.298742
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.506696,E11 && Z68,I10 && Z87,0.536986,1.390024
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.044573,E11 && I10,Z68 && Z87,0.385447,1.026763
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.193223,Z87,E11 && I10 && Z68,0.132209,1.024671
4,E11 && I10 && Z68 && Z87,392.0,0.078400,1.125612,Z68,E11 && I10 && Z87,0.143853,1.018751
